news,fakeness
"The Vice President, Shri M. Venkaiah Naidu at an event to present President?s Certificate of Honour and Maharshi Ba? https://t.co/7YsqvqcpXB",1
Russian Delegation visits I&amp;B Ministry to discuss Cooperation in the sphere of Media: https://t.co/57IT3sGV5E https://t.co/s4UklAb00X,1
Indian Army patrol discovers wreckage of World War II US aircraft in Roing district of Arunachal Pradesh:? https://t.co/w07k0A54gx,1
"The Chairman of the 15th Finance Commission, Shri N.K. Singh chairing a High-level Roundtable Conference on ?Fiscal? https://t.co/97MCi9SLRp",1
RT @moayush: Meditation is a method of calming the mind. It involves a set of techniques that are intended to encourage an increased state?,1
"Vice President, Shri M. Venkaiah Naidu with the Faculty members and Students, at the 32nd Convocation of Indira Gan? https://t.co/72cgYy4QlS",1
"RT @ECISVEEP: From East to West, #VoterAwareness on right track!
Here are the flag off pictures of the democracy express #Kamakhya Express?",1
"Check out the #GeneralElections2019 Handbook, brought out by @PIB_India ? https://t.co/UXW4hxrIGu

The 365-page Han? https://t.co/UqzLjkrgIE",1
"RT @PIB_India: Secy @MIB_India Sh Amit Khare, Principal DG @PIB_India Sh Sitanshu Kar &amp; Jt. Secy Vikram Sahay unveiled #PIBHandbook on #Gen?",1
Public disclosure of scores and other details of the willing non-recommended candidates of the commission?s examina? https://t.co/8cC7J4SsMH,1
RT @mygovindia: Guess the name of this Yoga Asana which strengthens the arms and shoulders. Comment with the answer below and tag your folk?,1
"RT @ECISVEEP: Another cog in the wheel of democracy!
Kamakhya Express flagged off from Guwahati. #VoterAwareness train will go to Gandhidha?",1
"Use NVSP to remove deceased electors from Electoral Roll
#LokSabhaElections2019 
@ECISVEEP https://t.co/wTBktJ5ZPs",1
"RT @ECISVEEP: Understand your EPIC Number.
Because information is empowering, just as voting is strengthening of democracy
#GoVote #DeshKaM?",1
"RT @ECISVEEP: In the first phase of #LokSabhaElections2019 on April 11, polling will be held in 5 out of the total 14 Parliamentary constit?",1
"The President, Shri #RamNathKovind during the Tete-a-Tete with the President of the Republic of Chile, Mr. Sebastia? https://t.co/GSuwai5kbH",1
"RT @moayush: In Sanskrit ?Padma? means lotus and ?Asana? means posture. It is one of the meditative postures. 

#Yoga
#IDY2019
#AYUSH
#Zind?",1
"RT @ECISVEEP: (2/2) #Chunavkikahaniyan
Your friendly Booth Level Officer to assist you because your vote is precious for #DeshKaMahaTyohar?",1
"RT @ECISVEEP: #ChunavKiKahaniyan 
First vote then holiday mode!
#GoVote in #LokSabhaElections2019 because #YourVoteMatters (1/2) https://t.?",1
Third Edition of Bilateral Maritime Exercise between Royal Australian and Indian Navies ? #AUSINDEX19 set to begin.? https://t.co/lSzUX8A78U,1
"RT @ECISVEEP: Standing together for a cause!
2500 students gathered to make Human Rangoli for Accessible Elections in Palghar district, Mah?",1
"RT @PIB_India: How to cast your vote using EVM and VVPAT

#LokSabhaElections2019 https://t.co/wY46FZNZOE",1
"President, Shri Ram Nath Kovind and the President of the Republic of Chile, Mr. Sebastian Pinera at the Joint Press? https://t.co/YxDUx34xOe",1
"RT @NFAIOfficial: We are deeply saddened by the demise of prominent filmmaker #JMahendran. #RIP

A poster and frame from his #NationalAward?",1
President of India in Chile; Leads Delegation Level Talks; Addresses India-Chile Business Forum as well as students? https://t.co/umr9WVPavu,1
"RT @ndmaindia: 02 April: Heat Wave in isolated pockets very likely over #Marathwada, #MadhyaPradesh, #Gujarat State, and #Vidarbha.

IMD ht?",1
"RT @PIB_India: .@PIB_India brings you a diverse journey of #UnfoldingIndianElections.

Demystifying the #EVM learning for all: EVM educatio?",1
"Video: #PSLVC45 Liftoff and Onboard Camera View
#ISROMissions
@isro https://t.co/d6jU56DV4r",1
RT @airnewsalerts: #WorldAutismAwarenessDay (#WAAD) is being observed today in order to raise public awareness on autism. The focus is ?Ass?,1
"RT @ECISVEEP: ??????? ???? ???? ?? ????? ???? ?? I
 So #GoCheck your name on the #Voters'list coz you can't vote in #LokSabhaElections2019?",1
"RT @PIB_India: Photo Voter Slip can be used for ??guidance but not as ?identity proof for voting!

??Here are the documents that are valid?",1
"RT @ECISVEEP: Seasons come and go. But if you miss your opportunity to cast vote, it won't come back.
#GoVote #DeshKaMahaTyohar
#NotAnApril?",1
Create an ecosystem for rural entrepreneurship to thrive: Vice President: https://t.co/XHpl1Ui0WH https://t.co/HIuRGnbNFp,1
RT @ndmaindia: 01 April: A #thunderstorm accompanied with gusty winds (wind speed 30-40 kmph) &amp; lightning at isolated places very likely ov?,1
"RT @IAF_MCC: #YearsBack on this Day #IAF : On 01 Apr 1954, the then President of India Dr Rajendra Prasad presented Presidential colours to?",1
#PSLVC45 successfully launches #EMISAT and 28 customer satellites: https://t.co/kQREmZw11E https://t.co/RmS1ZgGgk6,1
"RT @isro: ?? Mission Accomplished! ??

? Thank You for your support ?

#PSLVC45
#ISROMissions https://t.co/KCOsPKAVpt",1
"#LokSabhaElections2019 
To know how to cast vote using EVM-VVPAT, watch this video
Courtesy:https://t.co/wO9ReEQfU6? https://t.co/6U2tvN9cH4",1
"RT @ECISVEEP: Check your name in the Voters' List because #NoVoterToBeLeftBehind in this #DeshKaMahaTyohar 
#GoVerify https://t.co/KYULG28L?",1
RT @VPSecretariat: Congratulations to @isro scientists for the successful launch of intelligence satellite EMISAT  and 28 other satellites?,1
"The President, Shri Ram Nath Kovind paying floral tributes at the Mahatma Gandhi Statue, at Santiago, in Chile on M? https://t.co/8qw8nutZww",1
"#ISROMissions 
India?s Polar Satellite Launch Vehicle, in its 47th mission (#PSLVC45) successfully launches #EMISAT? https://t.co/xOnD9hTDG6",1
"RT @isro: ?? #ISROMissions ??

Here's the lift-off image of #PSLVC45. 

Our updates will continue. https://t.co/AdDYHdQehR",1
"RT @Indiametdept: Earthquake of Magnitude 4.5:, Occurred on:01-04-2019, 08:19:45 IST, Lat:7.5 N &amp; Long: 94.1 E, Depth: 10 Km, Region:Nicoba?",1
"RT @Indiametdept: Earthquake of Magnitude:4.9, Occurred on:01-04-2019, 06:41:46 IST, Lat:7.7 N &amp; Long: 94.4 E, Depth: 10 Km, Region:Nicobar?",1
"RT @Indiametdept: Earthquake of Magnitude:4.6, Occurred on:01-04-2019, 07:58:07 IST, Lat:7.6 N &amp; Long: 94.1 E, Depth: 10 Km, Region:Nicobar?",1
"Voters awareness programme through nukkad natak by the artists of Regional Outreach Bureau, Patna in a village in K? https://t.co/RV6hWgt3NT",1
RT @DPD_India: #ThoughtForTheDay #MahatmaGandhi #Gandhi150. Buy Gandhian literature published by @DPD_India at https://t.co/nogqMQVtDt http?,1
"RT @ECISVEEP: Know your #EVM - the trustworthy machine!
Make your vote count #GoVote  
#DeshKaMahaTyohar https://t.co/eFZcAR9B5h",1
"RT @NFAIOfficial: Welcome the month of #April with this striking frame from #Odia film #Stree (1966), featured on the #NFAI2019Calendar!

F?",1
"RT @ECISVEEP: Because your vote is precious!
Even if you have misplaced your EPIC, ensure that your name is in the Voters' List so that you?",1
"RT @PIB_India: A short film?? by #ElectionCommission of India on the Registration and Voting Process for #ServiceVoters, including Electron?",1
"RT @NFAIOfficial: A stunning lobby card for Muzaffar Ali?s #UmraoJaan (1981), featuring #FaceOfTheWeek #FarooqueShaikh and Rekha. Mesmerisi?",1
"RT @ECISVEEP: One number, All solutions!? 
#GoCall our toll-free Voter Helpline 1950 for all queries related to elections
#DeshKaMahaTyohar?",1
"The Vice President, Shri M. Venkaiah Naidu addressing the gathering at the 3rd Convocation of IIM, Visakhapatnam, i? https://t.co/pZr2mGchtr",1
"The President, Shri #RamNathKovind unveiling the plaque of #MahatmaGandhi Hall at Universidad Autonoma Gabriel Rene? https://t.co/udsrUZ8Tw1",1
"RT @ECISVEEP: Just as our planet's gain is everyone's gain so our vote matters for our country!
#GoVote in this #DeshKaMahaTyohar https://t?",1
"RT @ECISVEEP: Easy electioneering.?
Download Suvidha App for quick route to registering and seeking permission for holding political meetin?",1
"RT @ECISVEEP: Your pivotal contact!
Call the toll-free #VoterHelpline 1950 and get in touch with your Booth Level Officer for all your quer?",1
"RT @ECISVEEP: Learning from Mahatma!
#MyVoteMatters #GoVote 
#LetNoVoterBeLeftBehind in this #DeshKaMahaTyohar https://t.co/YHIovRS3cl",1
RT @CEOChhattisgarh: Rajnandgaon celebrated matdaan festival by forming SVEEP CHAKRA with more than 6000 participants taking pledge and a r?,1
RT @MEAIndia: India and Bolivia sign eight MoUs and one framework agreement!  #PresidentKovind and Bolivian President @evoespueblo witnesse?,1
This #LokSabhaElections2019  all the polling booths are being made accessible for differently-abled citizens. Give? https://t.co/Y9JGVk8q5P,1
RT @DPD_India: #ThoughtForTheDay #MahatmaGandhi #Gandhi150. Buy Gandhian literature published by @DPD_India at https://t.co/nogqMQVtDt http?,1
"RT @PIB_India: With great power comes great responsibility
Wield the power, go vote !! #ItMatters

#LokSabhaElections2019  
Pic Credit: Krr?",1
"RT @MEAIndia: Father of India honoured in #Bolivia!  To commemorate 150th birth anniversary of Mahatma Gandhi, an auditorium in the Autonom?",1
"The Chief Electoral Officer, Delhi, Shri Ranbir Singh and the Divisional Railway Manager (DRM), Delhi Division, Shr? https://t.co/txn8SDbFFB",1
RT @NFAIOfficial: The last date for submission of forms for 44th Summer Course in Film Appreciation has been extended till 12th April 2019!?,1
"RT @ECISVEEP: Democracy on wheels! 
Coming to your city!
#ElectionCommissionOfIndia launches train to spread #VoterAwareness in every nook?",1
"#LokSabhaElections2019 
Voter awareness programme by #RegionalOutreachBureau Patna artists through folk music and N? https://t.co/t7bTaHjsVO",1
"#LokSabhaElections 
 Voting is your responsibility. Cast your vote dilligently.
@ECISVEEP https://t.co/dw7D0uFYZW",1
"RT @ECISVEEP: Final phase of #DeshKaMahaTyohar 
In Phase VII of #LokSabhaElections2019, polling will be held for 59 parliamentary constitue?",1
"The President, Shri #RamNathKovind meeting the President of the Republic of Latvia, Mr. Raimonds Vcjonis, at Zagreb? https://t.co/3aZbCSRNPq",1
.@CoffeeboardI  activates Blockchain Based Marketplace in India: https://t.co/NuZyB6HqTd https://t.co/czcXjZnoMO,1
"#ECI appoints Special Central Police Observer for States of Andhra and Telangana: https://t.co/6D8hZsct7i
@ECISVEEP #LokSabhaElections2019",1
"RT @rashtrapatibhvn: #PresidentKovind arrives in Santa Cruz, Bolivia on the second leg of his three nation visit. President @evoespueblo of?",1
RT @FTIIOfficial: FTII will be conducting ?Basic Acting Workshop for Children? and ?Basic Film Orientation Course for Children? at FTII cam?,1
"RT @moayush: In Sanskrit ""Nasagra"" means ""tip of the nose"" and ""mudra"" means ""gesture"" or ""seal"". It helps to improve concentration. It hel?",1
"RT @PIB_India: This #LokSabhaElection2019, cast your vote wisely and without being influenced by considerations of religion, race, caste, c?",1
"RT @ECISVEEP: Blazing a new trail!
From voter awareness to voting motivation, touching all stations. #ElectionCommissionOfIndia
Stay tuned?",1
"The President, Shri Ram Nath Kovind meeting the President of the Republic of Latvia, Mr. Raimonds Vcjonis, at Zagre? https://t.co/T2i59h7Nmp",1
"RT @ECISVEEP: Following #ModelCodeOfConduct.
#ElectionCommissionOfIndia ensures that no government machinery is used by candidates or parti?",1
"RT @rashtrapatibhvn: Delighted to have paid the first ever state visit from India to Croatia. As we depart, the First Lady &amp; I would like t?",1
"RT @ROBRajasthan: FOB, Udaipur organised Sveep activities as seminar, oral quiz competition, taken voting oath and honoured new youth voter?",1
Closing ceremony: inaugural edition of AFINDEX-19 culminates with an impressive closing ceremony at Pune:? https://t.co/9Sc9SHh75g,1
"RT @PIB_India: Happiness and pride with #EPIC card in hands.

My destiny in my hands: A Nyishi man with headgear showing his Electoral phot?",1
.@DRDO_India successfully launched the Ballistic Missile Defence Interceptor missile in an Anti-Satellite (A-SAT) m? https://t.co/Db1lfWuuZQ,1
"RT @ECISVEEP: #LokSabhaElections2019 arrives in your State!
Phase VI polling are scheduled to be held in 59 constituencies across 7 states?",1
"Address by President of India, Shri #RamNathKovind at India ? Croatia Business Forum: https://t.co/Egi9XzCHPj https://t.co/Ex4VjR1qwN",1
Address by President of India Shri Ram Nath Kovind at the University of Zagreb on the topic ?India ? Croatia relati? https://t.co/pacM4PTRy2,1
"RT @moayush: Brahma in Sanskrit is translated as ?divine,? ?sacred?, or ?Supreme?. Mudra means ?gesture? or ?seal?.  It helps to induce cal?",1
RT @PIB_India: Watch @TripathiiPankaj's appeal to all eligible voters to be a part of the biggest festival of democracy by exercising your?,1
RT @rashtrapatibhvn: It is a privilege for me to be at the University of Zagreb which is celebrating its 350th anniversary this year. My il?,1
"RT @PIB_India: .@PIB_India brings you the #Facts #UnfoldingIndianElections and its diverse journey.  

#KnowYourElections #NoVoterToBeLeftB?",1
Defence Research and Development Organisation (@DRDO_India)  today successfully conducted an Anti-Satellite (A-SAT)? https://t.co/TvAqXHQo7u,1
Prime Minister?s address to the Nation: https://t.co/YiNZtF4aVo,1
"#MissionShakti: India joins select group of Nations, destroys live Satellite in Low Earth Orbit: https://t.co/GdTy9NGrmc",1
Cabinet apprised about MoU between India and Saudi Arabia for cooperation in the field of Housing: https://t.co/734SHdY98e,1
Cabinet apprised about MoU between India and Morocco to promote exchange of information and technical cooperation i? https://t.co/Sy223Jd7mC,1
Cabinet apprised about MoU on Antarctic cooperation between India and Argentine: https://t.co/emDTzOMwcd,1
Cabinet apprised about MoU for cooperation on youth matters between India and Morocco: https://t.co/GLqU7P14ZV,1
RT @rashtrapatibhvn: #MissionShakti represents a watershed moment for India. Testing of the Anti-Satellite Missile demonstrates India's sci?,1
#MissionShakti: Text of Prime Minister's address to the Nation: https://t.co/cFa477Dkc9,1
"RT @isro: ?? #ISROMissions ??

An image taken moments before the #PSLVC45 heat shield getting locked with the payloads intact inside. The l?",1
"RT @moayush: Adi has Sanskrit root, meaning ""first"" or ""primal,"" and mudra means ""gesture"", ""mark"" or ""seal?. It helps to promote an indivi?",1
RT @ECISVEEP: Over to Phase V!                                                                                                         Fift?,1
"Voter awareness programme through #NukkadNatak by #RegionalOutreachBureau Patna artists in Jamui district,Bihar? https://t.co/wk6SdmFhSY",1
"RT @ECISVEEP: Diverse languages but one message
#GoVote!
Participate in #DeshKaMahaTyohar and celebrate democracy

Video credit: @mzelectio?",1
"RT @NFAIOfficial: National Film Archive of India will be hosting the 2nd Thai Film Festival in Pune this weekend from Friday, 29th March to?",1
"#LokSabhaElections2019 
#RegionalOutreachBureau Patna artists  informing citizens through #Voter awareness programm? https://t.co/rUcfnH1Okj",1
"#ECI appoints Special Central Police Observers for States of Mizoram, Jharkhand, West Bengal and Tripura. For more? https://t.co/eQjZzlDNA9",1
"Take a look at the poll events of #GeneralElections2019 Phase-I
Courtesy:@PIB_India https://t.co/vjH2Y7CDWs",1
"RT @ECISVEEP: Lest we forget our heroes.
While our bravehearts secure the border, #ElectionCommissionOfIndia secures their Vote. 
Armed For?",1
"RT @adgpi: #AFINDEX Validation of Humanitarian Mine Action #HMA aspects were showcased at College of Military Engineering, #Pune. #PeaceKee?",1
"Indian Navy?s frontline ASW corvette, INS Kadmatt at Langkawi, Malaysia to participate in #LIMA2019:? https://t.co/Au0lATf9VG",1
"RT @ECISVEEP: Keeping up with schedule
To be conducted on April 29, the phase IV polling for #LokSabhaElection2019 will be held in 71 const?",1
"RT @rashtrapatibhvn: President Kovind arrives in Zagreb, Croatia on the first leg of his three nation visit. The President received a warm?",1
"RT @ndmaindia: Remember these #HeatwaveHacks during summers.

#BeatTheHeatIndia #Heatwave #NDMA https://t.co/BaSgVGXXBk",1
Induction of Chinook Helicopters in Indian Air Force: https://t.co/t64ZbpSc56 https://t.co/YXUrGpjhrU,1
"Vice President, Shri M. Venkaiah Naidu calls for renewed focus on agribusiness, value addition and diversification? https://t.co/KUWwfN2dEO",1
Exercise Al Nagah ? III 2019 Validation and Closing Ceremony: https://t.co/WTLprx3xTQ https://t.co/rnuce22Qhk,1
"Young Scientist Programme (Yuvika) ? Online Registration: https://t.co/e8yH2D4LLV

For Registration log on to :? https://t.co/pGeWhGjuj5",1
"RT @PIB_India: Wading through snow; Polling parties carrying EVM's traverse the farthest, highest and toughest terrains.

#UnfoldingIndianE?",1
"RT @ECISVEEP: Revamping with facilities!
Persons with Disabilities can cast their votes without any hassles as #ElectionCommissionofIndia i?",1
"Vice President, Shri M. Venkaiah Naidu addressing the 13th Annual Convocation of Pravara Institute of Medical Scien? https://t.co/RtpXLm9xQi",1
"RT @ECISVEEP: Here are the 14 States that will go to polls in Phase 3 of #LokSabhaElections2019 
Your vote matters in the building of your?",1
"RT @DoC_GoI: #SpotAdulteration in Coriander Powder?
Adulterant - Dung Powder

@Spices_Board @fssaiindia @CimGOI @QualityCouncil @NABCB_QCI?",1
"RT @DoC_GoI: #SpotAdulteration in Coriander Powder?
Adulterant - Common Salt

@Spices_Board @fssaiindia @CimGOI @QualityCouncil @NABCB_QCI?",1
"Get Ready for #LokSabhaElections2019 
For more details, log into https://t.co/MhAAUBKN08 https://t.co/pxLTRzvdnF",1
"RT @ECISVEEP: Covering the country phase by phase!
In the Phase 3 of  #LokSabhaElections2019, polling will be held on April 23 in 115 Parli?",1
"RT @NFAIOfficial: ""Khudi Ko Kar Buland Itna Ke Har Taqdeer Se Pehle Khuda Bande Se Khud Pooche, Bata Teri Raza Kya Hai""

- From Esmayeel Sh?",1
"RT @PIB_India: .@PIB_India brings you the #Facts #UnfoldingIndianElections and its diverse journey.  

#KnowYourElections #NoVoterToBeLeftB?",1
"RT @FTIIOfficial: FTII under its Skilling India in Film &amp; Television (SKIFT) initiative, in association with School of Journalism &amp; Mass Co?",1
"President,Shri Ram Nath Kovind's message on the eve of #WorldTBDay : https://t.co/QGNcDsq9KJ",1
RT @dfpchandigarh: Glimpses of the Exhibition. Demonstration of EVM/VVPAT arranged for visitors with support of District Election office. N?,1
"RT @ECISVEEP: Photo Voter Slip can be used for guidance but not as identity proof for voting!
Carry one of these 12 documents on the day of?",1
"RT @ECISVEEP: Keeping you abreast!
Here's the complete canvas of schedule for #DeshKaMahaTyohar 
Polling would be held on April 11 in 91 Lo?",1
"RT @moayush: Mudra means ?attitude? or ?symbolic gesture?. Mudras are physical and mental attitudes, which play an important role in Yoga.?",1
"RT @rashtrapatibhvn: President Kovind administered the Oath of Office to Justice Pinaki Chandra Ghose as Chairperson, Lokpal, at a ceremony?",1
"RT @FTIIOfficial: 27 students of Acting,Direction and Scene Design from NSD Delhi were presented Certificates at the end of their 10-day Fi?",1
Indian Air Force to participate in Langkawi International Maritime Aero Expo (LIMA) 2019: https://t.co/uIa4Asjclj,1
"RT @ECISVEEP: Thank you @TwitterIndia 
Follow us at @ECISVEEP for all the updates and information on the upcoming #LokSabhaElections2019 
M?",1
"RT @PIB_India: Because seeing is believing??

#VVPAT allows you to verify and confirm that your #Vote has gone to the candidate of your cho?",1
Indian Statistical Institute (ISI) presents its Report on Sample Size of VVPAT Counting to Election Commission of I? https://t.co/knZFhFKKUh,1
"RT @PIB_India: When counting of #Votes took time: Ballot box days

Here's a scene of mixing the ballot paper before counting, in Delhi 1998?",1
Social Media Platforms present ?Voluntary Code of Ethics for the 2019 #GeneralElection? to Election Commission of I? https://t.co/KqaDVX5bQe,1
"RT @PIB_India: Here's the 3-page ""Code of Ethics? developed to ensure free &amp; fair usage of Social Media Platforms to maintain the integrity?",1
"Fifteenth Finance Commission holds meeting on issues of Environment, Forest and Climate change: https://t.co/GXf2oWWgYB",1
Fifteenth Finance Commission to visit Mizoram: https://t.co/gk8rvO0815,1
"The Vice President, Shri M. Venkaiah Naidu delivering the first ?Atal Bihari Vajpayee Memorial Lecture? on the ?Rol? https://t.co/B9kJuNjtWl",1
International Workshop on Disaster Resilient Infrastructure-2019 concludes successfully: https://t.co/CfBrO4uW8B,1
RT @FTIIOfficial: The celebrations of 59th?Foundation?Day?of FTII Pune?begins at the campus today in the presence of?Chief Guest Ms. Sulajj?,1
"RT @NFAIOfficial: #Remakes

K. Vishwanath #Remade his widely acclaimed Telugu film Siri Siri Muvva (1976) in Hindi as Sargam (1979). Jaya P?",1
Indian Navy - first Responder to Cyclone 'IDAI' in Mozambique 19 March 2019. Ships of First Training Squadron of In? https://t.co/DOIMJ3So80,1
"Curtain Raiser: Indo-Sri Lanka joint Exercise Mitra shakti-VI
: https://t.co/jw7Oo4Avi0",1
#ECI convenes meeting with Social Media Platforms: https://t.co/hzdtkYkwhf https://t.co/EivnmUGAVR,1
"RT @moayush: Dharana (Concentration)

Dharana is the sixth component of Ashtanga Yoga outlined in Patanjala Yoga Sutra. 

-It is the confin?",1
"The Vice President of Ghana, Dr. Mahamudu Bawumia meeting the Vice President, Shri M. Venkaiah Naidu, in New Delhi.? https://t.co/72ACyo4uCW",1
"RT @rashtrapatibhvn: President Kovind presents Kirti Chakra to Shri Pradip Kumar Panda (Posthumous), Constable, 130 Battalion, CRPF. He dis?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Major Rohit Lingwal, 9th Battalion, Parachute Regiment (Special Forces). H?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Major Imliakum Keitzar, 4th Battalion, Gorkha Rifles. He displayed courage?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Capt Abhay Sharma, First Battalion, Parachute Regiment (Special Forces). H?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Lieutenant Colonel Arjun Sharma, 6th Battalion, Jat Regiment. He displayed?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Havildar Kul Bahadur Thapa, 9th Battalion, Parachute Regiment (Special For?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Havildar Jaweed Ahmad Bhat, 9th Battalion, Parachute Regiment (Special For?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Shri Zile Singh, Assistant Commandant, 180 Battalion, CRPF. He displayed b?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Naib Subedar Anil Kumar Dahiya, First Battalion, Parachute Regiment (Speci?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Rifleman Rathva Lilesh Bhai , 4th Battalion, Assam Rifles. He displayed ga?",1
RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Irfan Ramzan Sheikh. He exhibited courage and maturity and fought off mili?,1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Major Pawan Kumar, Jat Regiment, 34th Battalion, Rashtriya Rifles. He disp?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Shri Kuldeep Singh Chahar, Deputy Commandant, 182 Battalion, CRPF. He show?",1
"RT @rashtrapatibhvn: President Kovind presents Kirti Chakra to Rifleman Jaiprakash Oraon (Posthumous), 4th Battalion, Assam Rifles. During?",1
"RT @rashtrapatibhvn: President Kovind presents Shaurya Chakra to Sepoy Ajay Kumar (Posthumous), Mechanised Infantry, 42nd Battalion, Rashtr?",1
President Shri Ram Nath Kovind confers gallantry and distinguished service Awards: https://t.co/PFG3uUQ14G,1
"RT @FTIIOfficial: Film and Television Institute of India (FTII) is hosting a Convocation ceremony, the first in 22 years, in the campus tod?",1
Opening ceremony: Africa-India Field Training Exercise-2019: https://t.co/e5zkEvBqiI https://t.co/yLGldLcfX3,1
Use #cVIGIL app to report violation of Model Code of Conduct and other unethical practices during? https://t.co/Mm9ifHdzEJ,1
"RT @NFAIOfficial: #Adaptation
Ramu Kariat?s landmark #Malayalam film #Nellu was based on the widely acclaimed novel of the #SameName by P.?",1
RT @moayush: Pratyahara means withdrawing the senses from objects and taking the mind away from them. It helps to bring control over the se?,1
"RT @DPD_India: #LBF19: Through seminar on 'The making of #CollectedWorks of #MahatmaGandhi (print and e-version)', Mahatma's vision &amp; works?",1
"RT @ndmaindia: How senior citizens can protect themselves from a #heatwave ?

#BeatTheHeatIndia #NDMA https://t.co/24Nc5cufca",1
Public awareness campaign on #SVEEP by the Regional Outreach Bureau artists at various places in Manipur. https://t.co/gsQJZwpqjE,1
"Prime Minister of Guinea, Dr Ibrahima  Kassory  Fofana calls on the President, Shri Ram Nath Kovind:? https://t.co/EqzaY2n1j7",1
International Workshop on Disaster Resilient Infrastructure to begin tomorrow: https://t.co/0mtkAZcU5f https://t.co/HduUfPRfZg,1
"Cabinet condoles sad demise of Shri Manohar Parrikar, Chief Minister on 17th March, 2019 at Panaji, Goa: https://t.co/XLhV48u7HU",1
"RT @DDNational: Secretary @MIB_India
Amit Khare addressing at inauguration of ""The 1st India International Broadcast Conclave 2019"" https:/?",1
RT @arunjaitley: Rahul Gandhi has kept silence over his sweatheart deals which is resort of an accused not an aspiring prime ministerial ca?,1
"RT @narendramodi_in: Tomorrow, start your day on a healthy note. Tune into Yoga With Modi on NaMo TV.

Later catch the election action on N?",1
RT @BJP4India: Watch PM Shri @narendramodi's interview to ABP News. https://t.co/k1itA0ockx,1
"RT @narendramodi: Beware of the Dynastic Hand!

They are going to INCREASE TAXES.

YOUR MONEY will FUND the LIFESTYLE OF CONGRESS LEADERS!?",1
RT @BJP4India: Deferred LIVE: Shri @arunjaitley is addressing a press conference at BJP HQ. https://t.co/Ps5GdqJDuT,1
RT @arunjaitley: Rahul Gandhi talks on several subjects without even having?a nodding acquaintance with it. He makes wild and unsubstantiat?,1
RT @arunjaitley: There is an erroneous belief among Indian politicians that a?diary is never admissible as evidence. A diary constitutes an?,1
"RT @arunjaitley: Arguments of probity in the public space demand more answers. ?Are ?RG?, ?AP? and ?FAM? fictional characters or were they?",1
"RT @arunjaitley: How come every time there is a controversial defence deal and evidence is collected, names close to the Congress Party?s f?",1
"RT @arunjaitley: The Right to Silence is available to an accused, not to a Prime Ministerial aspirant.",1
RT @arunjaitley: Alphabet ?Q? appeared in Martin Ardbo?s diary in the Bofors Case with a comment that ?Q? must be protected at all cost. It?,1
"RT @arunjaitley: Who are ?RG?, ?AP? and ?FAM??   https://t.co/ynEJAlaiHP",1
"RT @BJP4India: Shri @AmitShah addresses public meeting in Morigaon, Assam. #ModiLaoDeshBanao https://t.co/7ARQaAKDxw",1
"RT @BJP4India: In last 2 years, unprecedented pace has been given to rail connectivity in Arunachal Pradesh. Besides starting two trains, T?",1
RT @narendramodi: Hello Dehradun! Speaking at a public meeting in this wonderful city. Watch. https://t.co/OZ5vZ4SZhu,1
"At CII's Annual Session 'India 5.0 : India@75 and Beyond', in New Delhi https://t.co/HzhacidNft",1
RT @AmitShah: Narendra Modi government has connected all the 7 North eastern states by Railways. There has been an unprecedented increase i?,1
"RT @narendramodi: Saharanpur is going to reject votebank politics of SP, BSP and Congress. People here trust BJP. Watch. https://t.co/G8Vkl?",1
"RT @BJP4India: LIVE: Shri @AmitShah addresses public meeting in Thoubal, Manipur. #ModiLaoDeshBanao https://t.co/YuEbjp007k",1
"RT @BJP4India: Shri @AmitShah addresses public meeting in Changlang, Arunachal Pradesh. #ModiLaoDeshBanao https://t.co/rK05rf64zh",1
"RT @narendramodi: Had an extensive interview with @abpnewstv. Questions ranged from politics, security, economy and polls. https://t.co/Xto?",1
Transparency and accountability in the system are at an all-time high under PM @NarendraModi ji Govt. We value your? https://t.co/hYFVaymnIB,1
"RT @BJP4India: Take away the sanction provisions, this number will multiply ten times. Officers of the Armed Forces will only be facing tri?",1
"RT @narendramodi: Advani Ji perfectly sums up the true essence of BJP, most notably the guiding Mantra of ?Nation First, Party Next, Self L?",1
RT @BJP4India: What Flip-Flop? The draftsman of the 1988 Defamation Bill suggested a punishment of 2 years for the first offence of defamat?,1
"RT @BJP4India: There are 1799 applications filed for prosecution of security officials under AFSPA, when terrorists are killed or arrested.?",1
"RT @BJP4India: A former Home Minister must know that AFSPA was withdrawn in Meghalaya, Tripura and partly in Arunachal by bringing normalcy?",1
RT @arunjaitley: Congress manifesto shows their hostility towards media for which they want to regulate &amp; control freedom of press. https:/?,1
